data,ano,trimestre,servico,faixa_etaria,regiao,classe_social,tamanho_amostra,usuarios_ativos,penetracao_percentual,frequencia_uso_semanal,satisfacao_media,intencao_continuar_pct,nao_usuarios,potencial_crescimento_pct,nps_estimado
2024-07-01,2024,Q3,Streaming de Vídeo,35-44,Sul,B,1080,1080,100.0,9.73,5.31,94.55,0,0.0,3.1
2024-07-01,2024,Q3,Streaming de Vídeo,35-44,Sul,C,1141,899,78.83,4.75,7.13,60.72,242,21.17,42.6
2024-07-01,2024,Q3,Streaming de Vídeo,35-44,Sul,D/E,813,356,43.79,3.18,4.93,66.06,457,56.21,-0.4
2024-07-01,2024,Q3,Streaming de Vídeo,35-44,Sudeste,A,1165,1165,100.0,9.14,6.48,99.77,0,0.0,14.8
2024-07-01,2024,Q3,Streaming de Vídeo,35-44,Sudeste,B,969,969,100.0,8.87,5.45,91.24,0,0.0,4.5
2024-07-01,2024,Q3,Streaming de Vídeo,35-44,Sudeste,C,1159,913,78.83,6.83,6.75,77.82,246,21.17,17.5
2024-07-01,2024,Q3,Streaming de Vídeo,35-44,Sudeste,D/E,1082,473,43.79,6.01,6.17,42.49,609,56.21,11.7
2024-07-01,2024,Q3,Streaming de Vídeo,35-44,Centro-Oeste,A,1133,1133,100.0,8.42,7.81,97.19,0,0.0,56.2
2024-07-01,2024,Q3,Streaming de Vídeo,35-44,Centro-Oeste,B,910,869,95.55,7.97,6.4,98.28,41,4.45,14.0
2024-07-01,2024,Q3,Streaming de Vídeo,35-44,Centro-Oeste,C,1014,726,71.66,5.94,6.71,59.52,288,28.34,17.1
2024-07-01,2024,Q3,Streaming de Vídeo,35-44,Centro-Oeste,D/E,1087,432,39.81,4.34,7.2,55.45,655,60.19,44.0
2024-07-01,2024,Q3,Streaming de Vídeo,35-44,Nordeste,A,1013,959,94.75,8.25,5.36,85.49,54,5.25,3.6
2024-07-01,2024,Q3,Streaming de Vídeo,35-44,Nordeste,B,808,656,81.22,7.42,6.72,86.65,152,18.78,17.2
2024-07-01,2024,Q3,Streaming de Vídeo,35-44,Nordeste,C,1024,623,60.91,4.63,8.98,58.91,401,39.09,79.6
2024-07-01,2024,Q3,Streaming de Vídeo,35-44,Nordeste,D/E,1047,354,33.84,3.94,7.37,55.61,693,66.16,47.4
2024-07-01,2024,Q3,Streaming de Vídeo,35-44,Norte,A,855,810,94.75,7.39,10.0,100.0,45,5.25,100.0
2024-07-01,2024,Q3,Streaming de Vídeo,35-44,Norte,B,908,737,81.22,6.77,7.81,61.63,171,18.78,56.2
2024-07-01,2024,Q3,Streaming de Vídeo,35-44,Norte,C,831,506,60.91,3.36,9.56,53.04,325,39.09,91.2
2024-07-01,2024,Q3,Streaming de Vídeo,35-44,Norte,D/E,947,320,33.84,1.45,7.44,33.63,627,66.16,48.8
2024-07-01,2024,Q3,Streaming de Vídeo,45-54,Sul,A,983,983,100.0,10.36,7.68,100.0,0,0.0,53.6
2024-07-01,2024,Q3,Streaming de Vídeo,45-54,Sul,B,830,830,100.0,8.39,7.71,98.09,0,0.0,54.2
2024-07-01,2024,Q3,Streaming de Vídeo,45-54,Sul,C,962,758,78.83,7.06,6.05,68.28,204,21.17,10.5
2024-07-01,2024,Q3,Streaming de Vídeo,45-54,Sul,D/E,979,428,43.79,3.44,8.88,42.67,551,56.21,77.6
2024-07-01,2024,Q3,Streaming de Vídeo,45-54,Sudeste,A,1060,1060,100.0,9.75,8.32,96.37,0,0.0,66.4
2024-07-01,2024,Q3,Streaming de Vídeo,45-54,Sudeste,B,841,841,100.0,7.65,9.49,100.0,0,0.0,89.8
2024-07-01,2024,Q3,Streaming de Vídeo,45-54,Sudeste,C,1197,943,78.83,6.82,4.29,75.53,254,21.17,-3.5
2024-07-01,2024,Q3,Streaming de Vídeo,45-54,Sudeste,D/E,1150,503,43.79,2.75,5.1,48.81,647,56.21,1.0
2024-07-01,2024,Q3,Streaming de Vídeo,45-54,Centro-Oeste,A,1002,1002,100.0,10.22,3.86,100.0,0,0.0,-5.7
2024-07-01,2024,Q3,Streaming de Vídeo,45-54,Centro-Oeste,B,1012,966,95.55,7.93,6.77,92.34,46,4.45,17.7
2024-07-01,2024,Q3,Streaming de Vídeo,45-54,Centro-Oeste,C,968,693,71.66,5.05,7.44,74.05,275,28.34,48.8
2024-07-01,2024,Q3,Streaming de Vídeo,45-54,Centro-Oeste,D/E,832,331,39.81,1.64,5.42,37.41,501,60.19,4.2
2024-07-01,2024,Q3,Streaming de Vídeo,45-54,Nordeste,A,810,767,94.75,6.11,6.9,80.96,43,5.25,19.0
2024-07-01,2024,Q3,Streaming de Vídeo,45-54,Nordeste,B,846,687,81.22,6.58,8.04,52.05,159,18.78,60.8
2024-07-01,2024,Q3,Streaming de Vídeo,45-54,Nordeste,C,819,498,60.91,4.79,4.9,55.75,321,39.09,-0.5
2024-07-01,2024,Q3,Streaming de Vídeo,45-54,Nordeste,D/E,829,280,33.84,3.2,5.85,27.49,549,66.16,8.5
2024-07-01,2024,Q3,Streaming de Vídeo,45-54,Norte,A,1179,1117,94.75,6.98,5.47,90.96,62,5.25,4.7
2024-07-01,2024,Q3,Streaming de Vídeo,45-54,Norte,B,817,663,81.22,5.99,6.03,76.02,154,18.78,10.3
2024-07-01,2024,Q3,Streaming de Vídeo,45-54,Norte,C,970,590,60.91,5.33,7.33,66.22,380,39.09,46.6
2024-07-01,2024,Q3,Streaming de Vídeo,45-54,Norte,D/E,837,283,33.84,1.5,6.75,28.63,554,66.16,17.5
2024-07-01,2024,Q3,Streaming de Vídeo,55-64,Sul,A,1033,760,73.57,6.96,8.56,73.22,273,26.43,71.2
2024-07-01,2024,Q3,Streaming de Vídeo,55-64,Sul,B,1133,714,63.06,6.39,8.13,58.84,419,36.94,62.6
2024-07-01,2024,Q3,Streaming de Vídeo,55-64,Sul,C,974,460,47.3,6.11,6.16,36.64,514,52.7,11.6
2024-07-01,2024,Q3,Streaming de Vídeo,55-64,Sul,D/E,909,238,26.28,2.69,7.45,31.61,671,73.72,49.0
2024-07-01,2024,Q3,Streaming de Vídeo,55-64,Sudeste,A,879,646,73.57,5.94,5.71,97.06,233,26.43,7.1
2024-07-01,2024,Q3,Streaming de Vídeo,55-64,Sudeste,B,855,539,63.06,2.19,8.94,75.07,316,36.94,78.8
2024-07-01,2024,Q3,Streaming de Vídeo,55-64,Sudeste,C,1044,493,47.3,4.84,8.17,51.92,551,52.7,63.4
2024-07-01,2024,Q3,Streaming de Vídeo,55-64,Sudeste,D/E,1111,291,26.28,3.3,10.0,31.31,820,73.72,100.0
2024-07-01,2024,Q3,Streaming de Vídeo,55-64,Centro-Oeste,A,1148,767,66.89,4.92,6.03,71.44,381,33.11,10.3
2024-07-01,2024,Q3,Streaming de Vídeo,55-64,Centro-Oeste,B,1054,604,57.33,4.46,4.58,55.53,450,42.67,-2.1
2024-07-01,2024,Q3,Streaming de Vídeo,55-64,Centro-Oeste,C,835,359,43.0,3.49,7.39,18.13,476,57.0,47.8
2024-07-01,2024,Q3,Streaming de Vídeo,55-64,Centro-Oeste,D/E,821,196,23.89,3.55,8.01,30.16,625,76.11,60.2
2024-07-01,2024,Q3,Streaming de Vídeo,55-64,Nordeste,A,960,545,56.85,3.33,9.67,36.26,415,43.15,93.4
2024-07-01,2024,Q3,Streaming de Vídeo,55-64,Nordeste,B,839,408,48.73,4.38,6.24,44.53,431,51.27,12.4
2024-07-01,2024,Q3,Streaming de Vídeo,55-64,Nordeste,C,863,315,36.55,2.48,10.0,45.98,548,63.45,100.0
2024-07-01,2024,Q3,Streaming de Vídeo,55-64,Nordeste,D/E,850,172,20.3,1.13,8.05,17.36,678,79.7,61.0
2024-07-01,2024,Q3,Streaming de Vídeo,55-64,Norte,A,1149,653,56.85,5.39,7.08,55.95,496,43.15,41.6
2024-07-01,2024,Q3,Streaming de Vídeo,55-64,Norte,B,844,411,48.73,5.54,6.97,27.75,433,51.27,19.7
2024-07-01,2024,Q3,Streaming de Vídeo,55-64,Norte,C,1062,388,36.55,2.48,6.89,24.58,674,63.45,18.9
2024-07-01,2024,Q3,Streaming de Vídeo,55-64,Norte,D/E,824,167,20.3,0.5,5.77,19.12,657,79.7,7.7
2024-07-01,2024,Q3,Streaming de Vídeo,65+,Sul,A,1185,871,73.57,5.93,10.0,64.18,314,26.43,100.0
2024-07-01,2024,Q3,Streaming de Vídeo,65+,Sul,B,998,629,63.06,4.77,5.46,80.36,369,36.94,4.6
2024-07-01,2024,Q3,Streaming de Vídeo,65+,Sul,C,881,416,47.3,4.17,5.8,52.21,465,52.7,8.0
2024-07-01,2024,Q3,Streaming de Vídeo,65+,Sul,D/E,894,234,26.28,0.68,4.3,42.63,660,73.72,-3.5
2024-07-01,2024,Q3,Streaming de Vídeo,65+,Sudeste,A,950,698,73.57,6.03,8.92,87.8,252,26.43,78.4
2024-07-01,2024,Q3,Streaming de Vídeo,65+,Sudeste,B,1137,717,63.06,4.38,7.13,64.39,420,36.94,42.6
2024-07-01,2024,Q3,Streaming de Vídeo,65+,Sudeste,C,885,418,47.3,3.62,4.59,65.93,467,52.7,-2.1
2024-07-01,2024,Q3,Streaming de Vídeo,65+,Sudeste,D/E,1019,267,26.28,3.27,5.69,20.01,752,73.72,6.9
2024-07-01,2024,Q3,Streaming de Vídeo,65+,Centro-Oeste,A,1068,714,66.89,4.25,8.1,71.49,354,33.11,62.0
2024-07-01,2024,Q3,Streaming de Vídeo,65+,Centro-Oeste,B,957,548,57.33,3.74,3.46,62.11,409,42.67,-7.7
2024-07-01,2024,Q3,Streaming de Vídeo,65+,Centro-Oeste,C,896,385,43.0,2.61,6.34,56.13,511,57.0,13.4
2024-07-01,2024,Q3,Streaming de Vídeo,65+,Centro-Oeste,D/E,988,236,23.89,2.91,9.05,30.83,752,76.11,81.0
2024-07-01,2024,Q3,Streaming de Vídeo,65+,Nordeste,A,901,512,56.85,4.12,7.82,56.76,389,43.15,56.4
2024-07-01,2024,Q3,Streaming de Vídeo,65+,Nordeste,B,1109,540,48.73,4.16,6.73,42.9,569,51.27,17.3
2024-07-01,2024,Q3,Streaming de Vídeo,65+,Nordeste,C,955,349,36.55,1.96,6.68,42.3,606,63.45,16.8
2024-07-01,2024,Q3,Streaming de Vídeo,65+,Nordeste,D/E,964,195,20.3,0.8,5.58,15.94,769,79.7,5.8
2024-07-01,2024,Q3,Streaming de Vídeo,65+,Norte,A,1135,645,56.85,5.15,7.12,58.2,490,43.15,42.4
2024-07-01,2024,Q3,Streaming de Vídeo,65+,Norte,B,899,438,48.73,4.84,6.18,46.65,461,51.27,11.8
2024-07-01,2024,Q3,Streaming de Vídeo,65+,Norte,C,1116,407,36.55,3.53,9.7,40.57,709,63.45,94.0
2024-07-01,2024,Q3,Streaming de Vídeo,65+,Norte,D/E,1064,216,20.3,3.57,9.68,16.23,848,79.7,93.6
2024-07-01,2024,Q3,Streaming de Música,18-24,Sul,A,971,971,100.0,9.21,5.06,100.0,0,0.0,0.6
2024-07-01,2024,Q3,Streaming de Música,18-24,Sul,B,1043,950,91.12,7.59,4.59,100.0,93,8.88,-2.1
2024-07-01,2024,Q3,Streaming de Música,18-24,Sul,C,902,616,68.34,4.08,10.0,75.68,286,31.66,100.0
2024-07-01,2024,Q3,Streaming de Música,18-24,Sul,D/E,991,376,37.97,2.14,8.54,33.29,615,62.03,70.8
2024-07-01,2024,Q3,Streaming de Música,18-24,Sudeste,A,1157,1157,100.0,7.42,5.77,86.72,0,0.0,7.7
2024-07-01,2024,Q3,Streaming de Música,18-24,Sudeste,B,966,880,91.12,7.51,5.32,78.6,86,8.88,3.2
2024-07-01,2024,Q3,Streaming de Música,18-24,Sudeste,C,874,597,68.34,6.14,9.16,76.43,277,31.66,83.2
2024-07-01,2024,Q3,Streaming de Música,18-24,Sudeste,D/E,831,315,37.97,3.3,5.66,37.53,516,62.03,6.6
2024-07-01,2024,Q3,Streaming de Música,18-24,Centro-Oeste,A,827,799,96.64,7.78,5.71,100.0,28,3.36,7.1
2024-07-01,2024,Q3,Streaming de Música,18-24,Centro-Oeste,B,1093,905,82.84,6.88,4.56,94.82,188,17.16,-2.2
2024-07-01,2024,Q3,Streaming de Música,18-24,Centro-Oeste,C,1131,702,62.13,4.94,6.91,54.06,429,37.87,19.1
2024-07-01,2024,Q3,Streaming de Música,18-24,Centro-Oeste,D/E,1174,405,34.52,3.74,7.93,36.23,769,65.48,58.6
2024-07-01,2024,Q3,Streaming de Música,18-24,Nordeste,A,969,795,82.15,6.96,8.71,78.19,174,17.85,74.2
2024-07-01,2024,Q3,Streaming de Música,18-24,Nordeste,B,1089,766,70.41,3.44,8.41,72.04,323,29.59,68.2
2024-07-01,2024,Q3,Streaming de Música,18-24,Nordeste,C,1192,629,52.81,4.67,7.7,50.78,563,47.19,54.0
2024-07-01,2024,Q3,Streaming de Música,18-24,Nordeste,D/E,960,281,29.34,1.48,5.06,31.99,679,70.66,0.6
2024-07-01,2024,Q3,Streaming de Música,18-24,Norte,A,813,667,82.15,6.59,8.43,72.29,146,17.85,68.6
2024-07-01,2024,Q3,Streaming de Música,18-24,Norte,B,1039,731,70.41,4.35,7.71,76.53,308,29.59,54.2
2024-07-01,2024,Q3,Streaming de Música,18-24,Norte,C,1128,595,52.81,3.48,7.58,68.52,533,47.19,51.6
2024-07-01,2024,Q3,Streaming de Música,18-24,Norte,D/E,987,289,29.34,1.74,7.2,37.26,698,70.66,44.0
2024-07-01,2024,Q3,Streaming de Música,25-34,Sul,A,1114,1114,100.0,8.33,5.12,89.92,0,0.0,1.2
2024-07-01,2024,Q3,Streaming de Música,25-34,Sul,B,1075,979,91.12,5.06,6.44,94.4,96,8.88,14.4
2024-07-01,2024,Q3,Streaming de Música,25-34,Sul,C,810,553,68.34,7.34,5.07,61.82,257,31.66,0.7
2024-07-01,2024,Q3,Streaming de Música,25-34,Sul,D/E,953,361,37.97,0.59,8.93,36.38,592,62.03,78.6
2024-07-01,2024,Q3,Streaming de Música,25-34,Sudeste,A,984,984,100.0,7.47,5.94,100.0,0,0.0,9.4
2024-07-01,2024,Q3,Streaming de Música,25-34,Sudeste,B,954,869,91.12,7.74,6.95,95.24,85,8.88,19.5
2024-07-01,2024,Q3,Streaming de Música,25-34,Sudeste,C,958,654,68.34,5.45,7.17,67.28,304,31.66,43.4
2024-07-01,2024,Q3,Streaming de Música,25-34,Sudeste,D/E,1005,381,37.97,3.47,6.7,31.33,624,62.03,17.0
2024-07-01,2024,Q3,Streaming de Música,25-34,Centro-Oeste,A,941,909,96.64,6.21,7.13,76.61,32,3.36,42.6
2024-07-01,2024,Q3,Streaming de Música,25-34,Centro-Oeste,B,1118,926,82.84,6.68,7.75,88.69,192,17.16,55.0
2024-07-01,2024,Q3,Streaming de Música,25-34,Centro-Oeste,C,1150,714,62.13,4.87,9.0,56.07,436,37.87,80.0
2024-07-01,2024,Q3,Streaming de Música,25-34,Centro-Oeste,D/E,1198,413,34.52,2.35,7.45,44.65,785,65.48,49.0
2024-07-01,2024,Q3,Streaming de Música,25-34,Nordeste,A,1177,966,82.15,6.62,5.4,87.38,211,17.85,4.0
2024-07-01,2024,Q3,Streaming de Música,25-34,Nordeste,B,802,564,70.41,6.34,7.71,68.94,238,29.59,54.2
2024-07-01,2024,Q3,Streaming de Música,25-34,Nordeste,C,949,501,52.81,3.18,10.0,52.87,448,47.19,100.0
2024-07-01,2024,Q3,Streaming de Música,25-34,Nordeste,D/E,1134,332,29.34,2.54,7.77,42.13,802,70.66,55.4
2024-07-01,2024,Q3,Streaming de Música,25-34,Norte,A,1089,894,82.15,6.75,7.06,84.76,195,17.85,41.2
2024-07-01,2024,Q3,Streaming de Música,25-34,Norte,B,1055,742,70.41,3.61,5.96,66.47,313,29.59,9.6
2024-07-01,2024,Q3,Streaming de Música,25-34,Norte,C,951,502,52.81,3.91,6.6,41.98,449,47.19,16.0
2024-07-01,2024,Q3,Streaming de Música,25-34,Norte,D/E,816,239,29.34,3.0,8.3,15.23,577,70.66,66.0
2024-07-01,2024,Q3,Streaming de Música,35-44,Sul,A,881,720,81.77,5.81,8.76,84.84,161,18.23,75.2
2024-07-01,2024,Q3,Streaming de Música,35-44,Sul,B,800,560,70.09,4.38,8.48,74.5,240,29.91,69.6
2024-07-01,2024,Q3,Streaming de Música,35-44,Sul,C,820,431,52.57,4.4,5.14,47.56,389,47.43,1.4
2024-07-01,2024,Q3,Streaming de Música,35-44,Sul,D/E,1179,344,29.21,2.26,6.32,8.18,835,70.8,13.2
2024-07-01,2024,Q3,Streaming de Música,35-44,Sudeste,A,1008,824,81.77,6.22,6.42,83.61,184,18.23,14.2
2024-07-01,2024,Q3,Streaming de Música,35-44,Sudeste,B,832,583,70.09,6.46,5.53,79.78,249,29.91,5.3
2024-07-01,2024,Q3,Streaming de Música,35-44,Sudeste,C,1079,567,52.57,3.7,6.59,39.53,512,47.43,15.9
2024-07-01,2024,Q3,Streaming de Música,35-44,Sudeste,D/E,857,250,29.21,1.39,6.35,5.4,607,70.8,13.5
2024-07-01,2024,Q3,Streaming de Música,35-44,Centro-Oeste,A,892,663,74.34,6.68,8.24,73.8,229,25.66,64.8
2024-07-01,2024,Q3,Streaming de Música,35-44,Centro-Oeste,B,1001,637,63.72,5.21,6.3,68.17,364,36.28,13.0
2024-07-01,2024,Q3,Streaming de Música,35-44,Centro-Oeste,C,1154,551,47.79,3.41,7.28,41.86,603,52.21,45.6
2024-07-01,2024,Q3,Streaming de Música,35-44,Centro-Oeste,D/E,1153,306,26.55,4.11,6.41,35.05,847,73.45,14.1
2024-07-01,2024,Q3,Streaming de Música,35-44,Nordeste,A,1193,753,63.19,4.33,7.86,67.42,440,36.81,57.2
2024-07-01,2024,Q3,Streaming de Música,35-44,Nordeste,B,810,438,54.16,2.28,6.42,36.88,372,45.84,14.2
2024-07-01,2024,Q3,Streaming de Música,35-44,Nordeste,C,1181,479,40.62,1.97,5.21,41.12,702,59.38,2.1
2024-07-01,2024,Q3,Streaming de Música,35-44,Nordeste,D/E,872,196,22.57,2.95,7.76,32.14,676,77.43,55.2
2024-07-01,2024,Q3,Streaming de Música,35-44,Norte,A,932,588,63.19,4.79,7.26,48.85,344,36.81,45.2
2024-07-01,2024,Q3,Streaming de Música,35-44,Norte,B,907,491,54.16,3.3,8.51,64.28,416,45.84,70.2
2024-07-01,2024,Q3,Streaming de Música,35-44,Norte,C,824,334,40.62,3.93,5.0,32.23,490,59.38,0.0
2024-07-01,2024,Q3,Streaming de Música,35-44,Norte,D/E,915,206,22.57,1.61,5.53,6.59,709,77.43,5.3
2024-07-01,2024,Q3,Streaming de Música,45-54,Sul,A,907,741,81.77,6.06,5.36,76.27,166,18.23,3.6
2024-07-01,2024,Q3,Streaming de Música,45-54,Sul,B,929,651,70.09,5.72,7.56,78.25,278,29.91,51.2
2024-07-01,2024,Q3,Streaming de Música,45-54,Sul,C,920,483,52.57,5.04,7.58,56.36,437,47.43,51.6
2024-07-01,2024,Q3,Streaming de Música,45-54,Sul,D/E,868,253,29.21,2.95,2.64,20.29,615,70.8,-11.8
2024-07-01,2024,Q3,Streaming de Música,45-54,Sudeste,A,1157,946,81.77,6.5,5.94,57.32,211,18.23,9.4
2024-07-01,2024,Q3,Streaming de Música,45-54,Sudeste,B,861,603,70.09,6.32,9.31,69.1,258,29.91,86.2
2024-07-01,2024,Q3,Streaming de Música,45-54,Sudeste,C,1048,550,52.57,4.01,5.25,53.36,498,47.43,2.5
2024-07-01,2024,Q3,Streaming de Música,45-54,Sudeste,D/E,831,242,29.21,0.5,5.01,29.38,589,70.8,0.1
2024-07-01,2024,Q3,Streaming de Música,45-54,Centro-Oeste,A,1061,788,74.34,4.92,6.63,74.81,273,25.66,16.3
2024-07-01,2024,Q3,Streaming de Música,45-54,Centro-Oeste,B,1077,686,63.72,3.59,8.55,71.69,391,36.28,71.0
2024-07-01,2024,Q3,Streaming de Música,45-54,Centro-Oeste,C,854,408,47.79,3.88,7.95,40.54,446,52.21,59.0
2024-07-01,2024,Q3,Streaming de Música,45-54,Centro-Oeste,D/E,839,222,26.55,4.98,6.37,28.57,617,73.45,13.7
2024-07-01,2024,Q3,Streaming de Música,45-54,Nordeste,A,1063,671,63.19,7.78,7.66,73.86,392,36.81,53.2
2024-07-01,2024,Q3,Streaming de Música,45-54,Nordeste,B,867,469,54.16,4.58,6.39,65.78,398,45.84,13.9
2024-07-01,2024,Q3,Streaming de Música,45-54,Nordeste,C,984,399,40.62,4.24,7.34,48.67,585,59.38,46.8
2024-07-01,2024,Q3,Streaming de Música,45-54,Nordeste,D/E,1017,229,22.57,0.94,7.33,21.78,788,77.43,46.6
2024-07-01,2024,Q3,Streaming de Música,45-54,Norte,A,1171,739,63.19,4.38,7.7,58.46,432,36.81,54.0
2024-07-01,2024,Q3,Streaming de Música,45-54,Norte,B,935,506,54.16,5.14,4.57,72.04,429,45.84,-2.1
2024-07-01,2024,Q3,Streaming de Música,45-54,Norte,C,916,372,40.62,2.69,8.37,17.29,544,59.38,67.4
2024-07-01,2024,Q3,Streaming de Música,45-54,Norte,D/E,892,201,22.57,1.81,9.27,31.89,691,77.43,85.4
2024-07-01,2024,Q3,Streaming de Música,55-64,Sul,A,866,424,49.06,2.43,5.21,32.09,442,50.94,2.1
2024-07-01,2024,Q3,Streaming de Música,55-64,Sul,B,815,342,42.06,3.01,7.51,41.14,473,57.94,50.2
2024-07-01,2024,Q3,Streaming de Música,55-64,Sul,C,1049,330,31.54,3.56,9.74,50.66,719,68.46,94.8
2024-07-01,2024,Q3,Streaming de Música,55-64,Sul,D/E,1071,187,17.52,0.5,8.52,27.08,884,82.48,70.4
2024-07-01,2024,Q3,Streaming de Música,55-64,Sudeste,A,889,436,49.06,4.62,8.46,51.99,453,50.94,69.2
2024-07-01,2024,Q3,Streaming de Música,55-64,Sudeste,B,1068,449,42.06,4.6,6.26,40.7,619,57.94,12.6
2024-07-01,2024,Q3,Streaming de Música,55-64,Sudeste,C,1069,337,31.54,2.2,5.16,43.05,732,68.46,1.6
2024-07-01,2024,Q3,Streaming de Música,55-64,Sudeste,D/E,1045,183,17.52,1.39,7.3,25.49,862,82.48,46.0
2024-07-01,2024,Q3,Streaming de Música,55-64,Centro-Oeste,A,1133,505,44.6,1.65,7.42,36.67,628,55.4,48.4
2024-07-01,2024,Q3,Streaming de Música,55-64,Centro-Oeste,B,897,342,38.23,3.28,7.33,36.51,555,61.77,46.6
2024-07-01,2024,Q3,Streaming de Música,55-64,Centro-Oeste,C,886,254,28.67,2.51,7.51,30.08,632,71.33,50.2
2024-07-01,2024,Q3,Streaming de Música,55-64,Centro-Oeste,D/E,920,146,15.93,1.03,5.62,16.01,774,84.07,6.2
2024-07-01,2024,Q3,Streaming de Música,55-64,Nordeste,A,1114,422,37.91,4.11,6.17,51.85,692,62.09,11.7
2024-07-01,2024,Q3,Streaming de Música,55-64,Nordeste,B,909,295,32.5,1.98,8.2,35.47,614,67.5,64.0
2024-07-01,2024,Q3,Streaming de Música,55-64,Nordeste,C,1145,279,24.37,2.27,4.26,47.34,866,75.63,-3.7
2024-07-01,2024,Q3,Streaming de Música,55-64,Nordeste,D/E,919,124,13.54,0.5,7.39,0.0,795,86.46,47.8
2024-07-01,2024,Q3,Streaming de Música,55-64,Norte,A,847,321,37.91,2.23,7.65,38.1,526,62.09,53.0
2024-07-01,2024,Q3,Streaming de Música,55-64,Norte,B,938,304,32.5,1.99,3.81,51.2,634,67.5,-5.9
2024-07-01,2024,Q3,Streaming de Música,55-64,Norte,C,902,219,24.37,1.18,7.08,15.07,683,75.63,41.6
2024-07-01,2024,Q3,Streaming de Música,55-64,Norte,D/E,805,109,13.54,1.7,6.66,0.0,696,86.46,16.6
2024-07-01,2024,Q3,Streaming de Música,65+,Sul,A,1019,499,49.06,3.12,9.2,48.99,520,50.94,84.0
2024-07-01,2024,Q3,Streaming de Música,65+,Sul,B,877,368,42.06,2.1,4.81,59.37,509,57.94,-1.0
2024-07-01,2024,Q3,Streaming de Música,65+,Sul,C,859,270,31.54,1.33,4.36,45.9,589,68.46,-3.2
2024-07-01,2024,Q3,Streaming de Música,65+,Sul,D/E,1103,193,17.52,1.45,9.2,15.79,910,82.48,84.0
2024-07-01,2024,Q3,Streaming de Música,65+,Sudeste,A,1118,548,49.06,4.65,4.96,53.08,570,50.94,-0.2
2024-07-01,2024,Q3,Streaming de Música,65+,Sudeste,B,1042,438,42.06,4.67,2.99,54.72,604,57.94,-10.0
2024-07-01,2024,Q3,Streaming de Música,65+,Sudeste,C,1181,372,31.54,3.34,6.76,20.76,809,68.46,17.6
2024-07-01,2024,Q3,Streaming de Música,65+,Sudeste,D/E,1043,182,17.52,2.55,6.98,0.0,861,82.48,19.8
2024-07-01,2024,Q3,Streaming de Música,65+,Centro-Oeste,A,929,414,44.6,3.44,8.11,35.73,515,55.4,62.2
2024-07-01,2024,Q3,Streaming de Música,65+,Centro-Oeste,B,854,326,38.23,0.94,8.23,28.8,528,61.77,64.6
2024-07-01,2024,Q3,Streaming de Música,65+,Centro-Oeste,C,1098,314,28.67,3.25,6.08,42.63,784,71.33,10.8
2024-07-01,2024,Q3,Streaming de Música,65+,Centro-Oeste,D/E,1172,186,15.93,1.11,9.11,10.52,986,84.07,82.2
2024-07-01,2024,Q3,Streaming de Música,65+,Nordeste,A,919,348,37.91,3.03,4.94,44.41,571,62.09,-0.3
2024-07-01,2024,Q3,Streaming de Música,65+,Nordeste,B,980,318,32.5,0.89,6.02,42.35,662,67.5,10.2
2024-07-01,2024,Q3,Streaming de Música,65+,Nordeste,C,1065,259,24.37,0.85,7.42,17.81,806,75.63,48.4
2024-07-01,2024,Q3,Streaming de Música,65+,Nordeste,D/E,1137,153,13.54,1.63,5.66,12.49,984,86.46,6.6
2024-07-01,2024,Q3,Streaming de Música,65+,Norte,A,1175,445,37.91,1.6,6.44,45.51,730,62.09,14.4
2024-07-01,2024,Q3,Streaming de Música,65+,Norte,B,1157,375,32.5,2.86,8.62,24.48,782,67.5,72.4
2024-07-01,2024,Q3,Streaming de Música,65+,Norte,C,1101,268,24.37,5.73,4.99,33.96,833,75.63,-0.0
2024-07-01,2024,Q3,Streaming de Música,65+,Norte,D/E,862,116,13.54,0.5,6.92,0.0,746,86.46,19.2
2024-07-01,2024,Q3,Delivery de Comida,18-24,Sul,A,978,692,70.84,3.96,6.44,53.21,286,29.16,14.4
2024-07-01,2024,Q3,Delivery de Comida,18-24,Sul,B,1127,684,60.72,3.07,6.6,65.77,443,39.28,16.0
2024-07-01,2024,Q3,Delivery de Comida,18-24,Sul,C,815,371,45.54,3.26,8.01,44.95,444,54.46,60.2
2024-07-01,2024,Q3,Delivery de Comida,18-24,Sul,D/E,865,218,25.3,0.5,8.24,49.09,647,74.7,64.8
2024-07-01,2024,Q3,Delivery de Comida,18-24,Sudeste,A,876,620,70.84,4.62,6.96,45.4,256,29.16,19.6
2024-07-01,2024,Q3,Delivery de Comida,18-24,Sudeste,B,1112,675,60.72,2.95,8.97,43.96,437,39.28,79.4
2024-07-01,2024,Q3,Delivery de Comida,18-24,Sudeste,C,1122,510,45.54,2.22,6.21,48.28,612,54.46,12.1
2024-07-01,2024,Q3,Delivery de Comida,18-24,Sudeste,D/E,1130,285,25.3,0.5,8.45,49.76,845,74.7,69.0
2024-07-01,2024,Q3,Delivery de Comida,18-24,Centro-Oeste,A,871,560,64.4,4.8,7.13,42.85,311,35.6,42.6
2024-07-01,2024,Q3,Delivery de Comida,18-24,Centro-Oeste,B,916,505,55.2,4.81,7.1,68.67,411,44.8,42.0
2024-07-01,2024,Q3,Delivery de Comida,18-24,Centro-Oeste,C,870,360,41.4,2.67,7.06,25.34,510,58.6,41.2
