data,ano,mes,mes_nome,trimestre,canal,tipo_problema,prioridade,quantidade_tickets,tempo_medio_resolucao_horas,satisfacao_media,taxa_resolucao_primeiro_contato,tickets_reabertos,custo_medio_por_ticket,eficiencia_canal
2024-07-01,2024,7,July,Q3,Presencial,Sugestão,Crítica,1,0.5,5.0,0.71,0,12.5,71.0
2024-08-01,2024,8,August,Q3,Telefone,Técnico,Baixa,43,4.03,3.81,0.62,4,100.73,47.24
2024-08-01,2024,8,August,Q3,Telefone,Técnico,Média,40,2.55,4.12,0.68,3,63.79,56.03
2024-08-01,2024,8,August,Q3,Telefone,Técnico,Alta,23,1.2,3.77,0.78,1,29.96,58.81
2024-08-01,2024,8,August,Q3,Telefone,Técnico,Crítica,6,1.65,3.98,0.65,0,41.24,51.74
2024-08-01,2024,8,August,Q3,Telefone,Financeiro,Baixa,30,5.42,3.74,0.66,3,135.48,49.37
2024-08-01,2024,8,August,Q3,Telefone,Financeiro,Média,26,2.32,4.08,0.61,3,57.97,49.78
2024-08-01,2024,8,August,Q3,Telefone,Financeiro,Alta,14,2.44,3.45,0.79,0,60.94,54.51
2024-08-01,2024,8,August,Q3,Telefone,Financeiro,Crítica,3,2.04,3.16,0.62,0,50.9,39.18
2024-08-01,2024,8,August,Q3,Telefone,Informações,Baixa,32,4.02,3.98,0.6,3,100.46,47.76
2024-08-01,2024,8,August,Q3,Telefone,Informações,Média,28,3.32,4.03,0.77,1,83.0,62.06
2024-08-01,2024,8,August,Q3,Telefone,Informações,Alta,16,1.8,4.02,0.74,1,44.95,59.5
2024-08-01,2024,8,August,Q3,Telefone,Informações,Crítica,4,1.12,3.64,0.76,0,27.93,55.33
2024-08-01,2024,8,August,Q3,Telefone,Reclamação,Baixa,22,3.82,4.17,0.68,2,95.38,56.71
2024-08-01,2024,8,August,Q3,Telefone,Reclamação,Média,22,2.92,3.67,0.63,2,73.06,46.24
2024-08-01,2024,8,August,Q3,Telefone,Reclamação,Alta,11,1.71,4.1,0.75,0,42.86,61.5
2024-08-01,2024,8,August,Q3,Telefone,Reclamação,Crítica,3,1.36,3.85,0.69,0,33.95,53.13
2024-08-01,2024,8,August,Q3,Telefone,Sugestão,Baixa,6,3.96,3.46,0.64,0,98.89,44.29
2024-08-01,2024,8,August,Q3,Telefone,Sugestão,Média,5,1.19,4.44,0.78,0,29.65,69.26
2024-08-01,2024,8,August,Q3,Telefone,Sugestão,Alta,2,1.78,3.86,0.64,0,44.42,49.41
2024-08-01,2024,8,August,Q3,Telefone,Sugestão,Crítica,1,1.1,4.25,0.77,0,27.47,65.45
2024-08-01,2024,8,August,Q3,E-mail,Técnico,Baixa,55,35.4,3.48,0.35,10,884.91,24.36
2024-08-01,2024,8,August,Q3,E-mail,Técnico,Média,62,23.04,3.27,0.41,11,575.95,26.81
2024-08-01,2024,8,August,Q3,E-mail,Técnico,Alta,35,15.92,3.28,0.43,5,398.02,28.21
2024-08-01,2024,8,August,Q3,E-mail,Técnico,Crítica,7,14.0,3.01,0.49,1,349.92,29.5
2024-08-01,2024,8,August,Q3,E-mail,Financeiro,Baixa,28,44.24,3.78,0.49,4,1106.05,37.04
2024-08-01,2024,8,August,Q3,E-mail,Financeiro,Média,35,24.9,3.98,0.34,6,622.39,27.06
2024-08-01,2024,8,August,Q3,E-mail,Financeiro,Alta,17,18.64,3.57,0.46,2,466.01,32.84
2024-08-01,2024,8,August,Q3,E-mail,Financeiro,Crítica,3,6.0,4.1,0.3,0,149.91,24.6
2024-08-01,2024,8,August,Q3,E-mail,Informações,Baixa,38,26.52,3.5,0.49,5,662.91,34.3
2024-08-01,2024,8,August,Q3,E-mail,Informações,Média,36,25.18,3.28,0.34,7,629.51,22.3
2024-08-01,2024,8,August,Q3,E-mail,Informações,Alta,20,15.67,3.82,0.48,3,391.69,36.67
2024-08-01,2024,8,August,Q3,E-mail,Informações,Crítica,5,17.24,3.32,0.31,1,430.99,20.58
2024-08-01,2024,8,August,Q3,E-mail,Reclamação,Baixa,21,33.99,4.15,0.46,3,849.63,38.18
2024-08-01,2024,8,August,Q3,E-mail,Reclamação,Média,26,34.4,3.0,0.4,4,859.98,24.0
2024-08-01,2024,8,August,Q3,E-mail,Reclamação,Alta,15,20.97,3.28,0.35,2,524.13,22.96
2024-08-01,2024,8,August,Q3,E-mail,Reclamação,Crítica,2,9.94,3.74,0.37,0,248.53,27.68
2024-08-01,2024,8,August,Q3,E-mail,Sugestão,Baixa,7,16.68,4.1,0.43,1,416.97,35.26
2024-08-01,2024,8,August,Q3,E-mail,Sugestão,Média,5,33.15,3.4,0.48,0,828.79,32.64
2024-08-01,2024,8,August,Q3,E-mail,Sugestão,Alta,3,24.23,3.62,0.36,0,605.78,26.06
2024-08-01,2024,8,August,Q3,E-mail,Sugestão,Crítica,1,7.99,3.82,0.31,0,199.64,23.68
2024-08-01,2024,8,August,Q3,Chat Online,Técnico,Baixa,42,1.85,4.13,0.64,4,46.26,52.86
2024-08-01,2024,8,August,Q3,Chat Online,Técnico,Média,41,2.2,3.89,0.72,3,55.02,56.02
2024-08-01,2024,8,August,Q3,Chat Online,Técnico,Alta,18,1.04,4.56,0.76,1,26.03,69.31
2024-08-01,2024,8,August,Q3,Chat Online,Técnico,Crítica,4,0.75,4.36,0.69,0,18.84,60.17
2024-08-01,2024,8,August,Q3,Chat Online,Financeiro,Baixa,25,2.96,4.02,0.64,2,73.88,51.46
2024-08-01,2024,8,August,Q3,Chat Online,Financeiro,Média,20,1.27,3.88,0.79,1,31.83,61.3
2024-08-01,2024,8,August,Q3,Chat Online,Financeiro,Alta,9,1.43,4.72,0.62,1,35.86,58.53
2024-08-01,2024,8,August,Q3,Chat Online,Financeiro,Crítica,2,0.5,4.58,0.76,0,12.5,69.62
2024-08-01,2024,8,August,Q3,Chat Online,Informações,Baixa,34,1.84,4.04,0.69,3,46.09,55.75
2024-08-01,2024,8,August,Q3,Chat Online,Informações,Média,28,1.76,4.22,0.68,2,44.1,57.39
2024-08-01,2024,8,August,Q3,Chat Online,Informações,Alta,14,1.2,4.71,0.79,0,30.09,74.42
2024-08-01,2024,8,August,Q3,Chat Online,Informações,Crítica,3,0.82,4.39,0.75,0,20.52,65.85
2024-08-01,2024,8,August,Q3,Chat Online,Reclamação,Baixa,15,2.93,3.99,0.66,1,73.17,52.67
2024-08-01,2024,8,August,Q3,Chat Online,Reclamação,Média,15,1.83,4.03,0.62,1,45.64,49.97
2024-08-01,2024,8,August,Q3,Chat Online,Reclamação,Alta,9,0.66,4.62,0.71,0,16.59,65.6
2024-08-01,2024,8,August,Q3,Chat Online,Reclamação,Crítica,1,0.5,4.1,0.61,0,12.5,50.02
2024-08-01,2024,8,August,Q3,Chat Online,Sugestão,Baixa,6,2.29,4.15,0.67,0,57.26,55.61
2024-08-01,2024,8,August,Q3,Chat Online,Sugestão,Média,5,2.12,3.86,0.75,0,52.97,57.9
2024-08-01,2024,8,August,Q3,Chat Online,Sugestão,Alta,3,1.15,3.96,0.66,0,28.78,52.27
2024-08-01,2024,8,August,Q3,Chat Online,Sugestão,Crítica,1,0.5,3.91,0.69,0,12.5,53.96
2024-08-01,2024,8,August,Q3,WhatsApp,Técnico,Baixa,37,5.27,3.95,0.44,6,131.87,34.76
2024-08-01,2024,8,August,Q3,WhatsApp,Técnico,Média,36,5.59,3.71,0.41,6,139.75,30.42
2024-08-01,2024,8,August,Q3,WhatsApp,Técnico,Alta,20,4.71,3.56,0.43,3,117.65,30.62
2024-08-01,2024,8,August,Q3,WhatsApp,Técnico,Crítica,4,1.94,3.97,0.43,0,48.38,34.14
2024-08-01,2024,8,August,Q3,WhatsApp,Financeiro,Baixa,26,3.87,4.2,0.45,4,96.64,37.8
2024-08-01,2024,8,August,Q3,WhatsApp,Financeiro,Média,22,4.31,4.28,0.47,3,107.86,40.23
2024-08-01,2024,8,August,Q3,WhatsApp,Financeiro,Alta,9,2.5,4.05,0.4,1,62.4,32.4
2024-08-01,2024,8,August,Q3,WhatsApp,Financeiro,Crítica,2,2.46,3.88,0.33,0,61.46,25.61
2024-08-01,2024,8,August,Q3,WhatsApp,Informações,Baixa,27,7.81,4.16,0.49,4,195.15,40.77
2024-08-01,2024,8,August,Q3,WhatsApp,Informações,Média,29,4.99,3.48,0.32,5,124.76,22.27
2024-08-01,2024,8,August,Q3,WhatsApp,Informações,Alta,13,2.56,3.82,0.48,2,64.11,36.67
2024-08-01,2024,8,August,Q3,WhatsApp,Informações,Crítica,3,0.85,4.83,0.39,0,21.31,37.67
2024-08-01,2024,8,August,Q3,WhatsApp,Reclamação,Baixa,20,7.63,3.56,0.38,3,190.81,27.06
2024-08-01,2024,8,August,Q3,WhatsApp,Reclamação,Média,12,5.64,3.99,0.32,2,140.97,25.54
2024-08-01,2024,8,August,Q3,WhatsApp,Reclamação,Alta,7,3.18,3.82,0.44,1,79.45,33.62
2024-08-01,2024,8,August,Q3,WhatsApp,Reclamação,Crítica,2,2.6,3.98,0.45,0,64.93,35.82
2024-08-01,2024,8,August,Q3,WhatsApp,Sugestão,Baixa,6,6.91,4.33,0.39,1,172.8,33.77
2024-08-01,2024,8,August,Q3,WhatsApp,Sugestão,Média,5,4.77,3.89,0.38,0,119.26,29.56
2024-08-01,2024,8,August,Q3,WhatsApp,Sugestão,Alta,2,2.74,3.5,0.44,0,68.4,30.8
2024-08-01,2024,8,August,Q3,WhatsApp,Sugestão,Crítica,1,2.52,3.17,0.4,0,62.9,25.36
2024-08-01,2024,8,August,Q3,Presencial,Técnico,Baixa,15,1.07,5.0,0.78,0,26.87,78.0
2024-08-01,2024,8,August,Q3,Presencial,Técnico,Média,15,1.02,3.97,0.64,1,25.57,50.82
2024-08-01,2024,8,August,Q3,Presencial,Técnico,Alta,8,1.02,4.38,0.62,0,25.55,54.31
2024-08-01,2024,8,August,Q3,Presencial,Técnico,Crítica,1,0.5,4.96,0.8,0,12.5,79.36
2024-08-01,2024,8,August,Q3,Presencial,Financeiro,Baixa,7,1.47,4.85,0.77,0,36.76,74.69
2024-08-01,2024,8,August,Q3,Presencial,Financeiro,Média,8,0.93,4.65,0.79,0,23.17,73.47
2024-08-01,2024,8,August,Q3,Presencial,Financeiro,Alta,3,0.67,4.26,0.77,0,16.81,65.6
2024-08-01,2024,8,August,Q3,Presencial,Financeiro,Crítica,1,0.58,4.73,0.64,0,14.51,60.54
2024-08-01,2024,8,August,Q3,Presencial,Informações,Baixa,12,1.5,3.92,0.68,1,37.52,53.31
2024-08-01,2024,8,August,Q3,Presencial,Informações,Média,8,0.66,4.64,0.64,0,16.49,59.39
2024-08-01,2024,8,August,Q3,Presencial,Informações,Alta,4,1.0,4.48,0.71,0,25.05,63.62
2024-08-01,2024,8,August,Q3,Presencial,Informações,Crítica,1,0.71,4.81,0.73,0,17.81,70.23
2024-08-01,2024,8,August,Q3,Presencial,Reclamação,Baixa,6,1.3,4.56,0.77,0,32.39,70.22
2024-08-01,2024,8,August,Q3,Presencial,Reclamação,Média,6,1.24,4.27,0.6,0,30.97,51.24
2024-08-01,2024,8,August,Q3,Presencial,Reclamação,Alta,2,0.85,4.67,0.6,0,21.24,56.04
2024-08-01,2024,8,August,Q3,Presencial,Reclamação,Crítica,1,0.5,4.64,0.73,0,12.5,67.74
2024-08-01,2024,8,August,Q3,Presencial,Sugestão,Baixa,1,1.45,4.1,0.73,0,36.36,59.86
2024-08-01,2024,8,August,Q3,Presencial,Sugestão,Média,1,0.84,4.33,0.65,0,21.07,56.29
2024-08-01,2024,8,August,Q3,Presencial,Sugestão,Alta,1,1.04,4.16,0.69,0,26.12,57.41
2024-08-01,2024,8,August,Q3,Presencial,Sugestão,Crítica,1,0.5,4.62,0.61,0,12.5,56.36
2024-09-01,2024,9,September,Q3,Telefone,Técnico,Baixa,49,5.07,4.35,0.8,2,126.86,69.6
2024-09-01,2024,9,September,Q3,Telefone,Técnico,Média,60,1.17,3.73,0.66,6,29.29,49.24
2024-09-01,2024,9,September,Q3,Telefone,Técnico,Alta,25,1.59,3.67,0.66,2,39.81,48.44
2024-09-01,2024,9,September,Q3,Telefone,Técnico,Crítica,8,1.33,3.81,0.67,0,33.31,51.05
2024-09-01,2024,9,September,Q3,Telefone,Financeiro,Baixa,33,2.63,3.94,0.63,3,65.83,49.64
2024-09-01,2024,9,September,Q3,Telefone,Financeiro,Média,35,2.31,3.46,0.64,3,57.87,44.29
2024-09-01,2024,9,September,Q3,Telefone,Financeiro,Alta,16,1.68,3.48,0.65,1,42.1,45.24
2024-09-01,2024,9,September,Q3,Telefone,Financeiro,Crítica,4,1.19,3.54,0.8,0,29.81,56.64
2024-09-01,2024,9,September,Q3,Telefone,Informações,Baixa,39,4.77,3.92,0.62,4,119.25,48.61
2024-09-01,2024,9,September,Q3,Telefone,Informações,Média,36,2.79,4.01,0.75,2,69.63,60.15
2024-09-01,2024,9,September,Q3,Telefone,Informações,Alta,21,1.99,4.07,0.66,2,49.78,53.72
2024-09-01,2024,9,September,Q3,Telefone,Informações,Crítica,4,1.3,4.0,0.66,0,32.5,52.8
2024-09-01,2024,9,September,Q3,Telefone,Reclamação,Baixa,22,4.14,3.9,0.76,1,103.58,59.28
2024-09-01,2024,9,September,Q3,Telefone,Reclamação,Média,23,1.43,3.81,0.6,2,35.78,45.72
2024-09-01,2024,9,September,Q3,Telefone,Reclamação,Alta,14,1.87,3.58,0.7,1,46.76,50.12
2024-09-01,2024,9,September,Q3,Telefone,Reclamação,Crítica,3,1.22,3.65,0.61,0,30.52,44.53
2024-09-01,2024,9,September,Q3,Telefone,Sugestão,Baixa,9,3.21,3.81,0.61,1,80.25,46.48
2024-09-01,2024,9,September,Q3,Telefone,Sugestão,Média,7,2.3,4.2,0.71,0,57.38,59.64
2024-09-01,2024,9,September,Q3,Telefone,Sugestão,Alta,4,1.05,4.26,0.72,0,26.15,61.34
2024-09-01,2024,9,September,Q3,Telefone,Sugestão,Crítica,1,1.53,4.23,0.79,0,38.14,66.83
2024-09-01,2024,9,September,Q3,E-mail,Técnico,Baixa,74,57.53,3.13,0.32,15,1438.3,20.03
2024-09-01,2024,9,September,Q3,E-mail,Técnico,Média,52,29.45,3.8,0.31,10,736.36,23.56
2024-09-01,2024,9,September,Q3,E-mail,Técnico,Alta,31,23.5,3.23,0.39,5,587.59,25.19
2024-09-01,2024,9,September,Q3,E-mail,Técnico,Crítica,8,7.4,3.45,0.38,1,184.95,26.22
2024-09-01,2024,9,September,Q3,E-mail,Financeiro,Baixa,30,30.94,3.81,0.38,5,773.59,28.96
2024-09-01,2024,9,September,Q3,E-mail,Financeiro,Média,36,46.34,2.93,0.49,5,1158.61,28.71
2024-09-01,2024,9,September,Q3,E-mail,Financeiro,Alta,20,16.28,3.12,0.49,3,406.96,30.58
2024-09-01,2024,9,September,Q3,E-mail,Financeiro,Crítica,4,7.74,3.65,0.32,0,193.42,23.36
2024-09-01,2024,9,September,Q3,E-mail,Informações,Baixa,49,28.07,4.03,0.31,10,701.78,24.99
2024-09-01,2024,9,September,Q3,E-mail,Informações,Média,46,14.77,3.47,0.48,7,369.22,33.31
2024-09-01,2024,9,September,Q3,E-mail,Informações,Alta,23,18.34,3.43,0.5,3,458.5,34.3
2024-09-01,2024,9,September,Q3,E-mail,Informações,Crítica,4,10.9,3.8,0.4,0,272.52,30.4
2024-09-01,2024,9,September,Q3,E-mail,Reclamação,Baixa,31,33.0,3.51,0.38,5,825.04,26.68
2024-09-01,2024,9,September,Q3,E-mail,Reclamação,Média,19,20.48,3.47,0.47,3,511.88,32.62
2024-09-01,2024,9,September,Q3,E-mail,Reclamação,Alta,11,20.92,3.39,0.45,1,523.12,30.51
2024-09-01,2024,9,September,Q3,E-mail,Reclamação,Crítica,2,12.67,3.39,0.38,0,316.63,25.76
2024-09-01,2024,9,September,Q3,E-mail,Sugestão,Baixa,9,14.48,3.59,0.39,1,361.91,28.0
2024-09-01,2024,9,September,Q3,E-mail,Sugestão,Média,8,20.29,3.51,0.39,1,507.22,27.38
2024-09-01,2024,9,September,Q3,E-mail,Sugestão,Alta,5,19.78,3.44,0.43,0,494.51,29.58
2024-09-01,2024,9,September,Q3,E-mail,Sugestão,Crítica,1,10.57,3.58,0.35,0,264.18,25.06
2024-09-01,2024,9,September,Q3,Chat Online,Técnico,Baixa,37,0.5,4.32,0.79,2,12.5,68.26
2024-09-01,2024,9,September,Q3,Chat Online,Técnico,Média,37,1.38,4.3,0.7,3,34.48,60.2
2024-09-01,2024,9,September,Q3,Chat Online,Técnico,Alta,20,0.52,4.14,0.77,1,13.02,63.76
2024-09-01,2024,9,September,Q3,Chat Online,Técnico,Crítica,5,0.83,4.21,0.61,0,20.84,51.36
2024-09-01,2024,9,September,Q3,Chat Online,Financeiro,Baixa,24,1.88,4.33,0.72,1,47.07,62.35
2024-09-01,2024,9,September,Q3,Chat Online,Financeiro,Média,19,1.33,4.45,0.67,1,33.13,59.63
2024-09-01,2024,9,September,Q3,Chat Online,Financeiro,Alta,12,0.87,3.94,0.68,1,21.67,53.58
2024-09-01,2024,9,September,Q3,Chat Online,Financeiro,Crítica,2,1.3,3.88,0.71,0,32.48,55.1
2024-09-01,2024,9,September,Q3,Chat Online,Informações,Baixa,33,1.75,4.39,0.75,2,43.73,65.85
2024-09-01,2024,9,September,Q3,Chat Online,Informações,Média,31,1.24,3.75,0.7,2,31.0,52.5
2024-09-01,2024,9,September,Q3,Chat Online,Informações,Alta,15,0.95,4.23,0.74,1,23.68,62.6
2024-09-01,2024,9,September,Q3,Chat Online,Informações,Crítica,3,1.04,4.16,0.69,0,25.99,57.41
2024-09-01,2024,9,September,Q3,Chat Online,Reclamação,Baixa,15,1.94,4.63,0.64,1,48.41,59.26
2024-09-01,2024,9,September,Q3,Chat Online,Reclamação,Média,18,2.03,4.23,0.67,1,50.68,56.68
2024-09-01,2024,9,September,Q3,Chat Online,Reclamação,Alta,8,1.05,4.3,0.63,0,26.37,54.18
2024-09-01,2024,9,September,Q3,Chat Online,Reclamação,Crítica,2,0.62,4.19,0.69,0,15.42,57.82
2024-09-01,2024,9,September,Q3,Chat Online,Sugestão,Baixa,5,1.83,4.56,0.8,0,45.67,72.96
2024-09-01,2024,9,September,Q3,Chat Online,Sugestão,Média,4,1.13,4.55,0.75,0,28.34,68.25
2024-09-01,2024,9,September,Q3,Chat Online,Sugestão,Alta,3,1.12,4.59,0.7,0,28.03,64.26
2024-09-01,2024,9,September,Q3,Chat Online,Sugestão,Crítica,1,0.64,4.0,0.62,0,16.08,49.6
2024-09-01,2024,9,September,Q3,WhatsApp,Técnico,Baixa,42,6.73,4.15,0.43,7,168.15,35.69
2024-09-01,2024,9,September,Q3,WhatsApp,Técnico,Média,33,3.03,4.76,0.47,5,75.87,44.74
2024-09-01,2024,9,September,Q3,WhatsApp,Técnico,Alta,20,3.09,4.56,0.48,3,77.17,43.78
2024-09-01,2024,9,September,Q3,WhatsApp,Técnico,Crítica,4,2.78,3.83,0.4,0,69.58,30.64
2024-09-01,2024,9,September,Q3,WhatsApp,Financeiro,Baixa,24,3.78,3.86,0.48,3,94.43,37.06
2024-09-01,2024,9,September,Q3,WhatsApp,Financeiro,Média,18,1.51,4.36,0.36,3,37.63,31.39
2024-09-01,2024,9,September,Q3,WhatsApp,Financeiro,Alta,11,2.27,4.17,0.44,1,56.69,36.7
2024-09-01,2024,9,September,Q3,WhatsApp,Financeiro,Crítica,2,1.65,3.76,0.38,0,41.2,28.58
2024-09-01,2024,9,September,Q3,WhatsApp,Informações,Baixa,29,6.91,4.65,0.45,4,172.83,41.85
2024-09-01,2024,9,September,Q3,WhatsApp,Informações,Média,26,5.53,4.16,0.37,4,138.34,30.78
2024-09-01,2024,9,September,Q3,WhatsApp,Informações,Alta,15,3.77,4.12,0.41,2,94.36,33.78
2024-09-01,2024,9,September,Q3,WhatsApp,Informações,Crítica,3,0.7,4.51,0.44,0,17.46,39.69
2024-09-01,2024,9,September,Q3,WhatsApp,Reclamação,Baixa,16,6.88,4.28,0.44,2,172.03,37.66
2024-09-01,2024,9,September,Q3,WhatsApp,Reclamação,Média,12,3.23,4.33,0.41,2,80.78,35.51
2024-09-01,2024,9,September,Q3,WhatsApp,Reclamação,Alta,7,1.83,4.34,0.41,1,45.68,35.59
2024-09-01,2024,9,September,Q3,WhatsApp,Reclamação,Crítica,2,1.98,3.26,0.48,0,49.51,31.3
2024-09-01,2024,9,September,Q3,WhatsApp,Sugestão,Baixa,4,5.04,4.14,0.31,0,125.89,25.67
2024-09-01,2024,9,September,Q3,WhatsApp,Sugestão,Média,3,3.39,4.43,0.47,0,84.67,41.64
2024-09-01,2024,9,September,Q3,WhatsApp,Sugestão,Alta,2,2.97,3.92,0.33,0,74.3,25.87
2024-09-01,2024,9,September,Q3,WhatsApp,Sugestão,Crítica,1,2.66,3.87,0.34,0,66.45,26.32
2024-09-01,2024,9,September,Q3,Presencial,Técnico,Baixa,17,1.23,4.22,0.63,1,30.68,53.17
2024-09-01,2024,9,September,Q3,Presencial,Técnico,Média,13,1.17,4.15,0.8,0,29.23,66.4
2024-09-01,2024,9,September,Q3,Presencial,Técnico,Alta,6,1.19,4.39,0.78,0,29.75,68.48
2024-09-01,2024,9,September,Q3,Presencial,Técnico,Crítica,2,0.5,5.0,0.65,0,12.5,65.0
2024-09-01,2024,9,September,Q3,Presencial,Financeiro,Baixa,7,1.23,4.46,0.71,0,30.86,63.33
2024-09-01,2024,9,September,Q3,Presencial,Financeiro,Média,7,0.67,4.83,0.79,0,16.7,76.31
2024-09-01,2024,9,September,Q3,Presencial,Financeiro,Alta,5,0.59,4.18,0.72,0,14.64,60.19
2024-09-01,2024,9,September,Q3,Presencial,Financeiro,Crítica,1,0.5,4.28,0.78,0,12.5,66.77
2024-09-01,2024,9,September,Q3,Presencial,Informações,Baixa,13,1.8,5.0,0.79,0,44.96,79.0
2024-09-01,2024,9,September,Q3,Presencial,Informações,Média,11,1.14,4.22,0.71,0,28.58,59.92
2024-09-01,2024,9,September,Q3,Presencial,Informações,Alta,4,0.63,4.77,0.78,0,15.67,74.41
2024-09-01,2024,9,September,Q3,Presencial,Informações,Crítica,1,0.5,4.9,0.62,0,12.5,60.76
2024-09-01,2024,9,September,Q3,Presencial,Reclamação,Baixa,6,2.48,3.45,0.62,0,61.99,42.78
2024-09-01,2024,9,September,Q3,Presencial,Reclamação,Média,7,0.78,4.61,0.71,0,19.46,65.46
2024-09-01,2024,9,September,Q3,Presencial,Reclamação,Alta,3,1.01,4.4,0.7,0,25.34,61.6
2024-09-01,2024,9,September,Q3,Presencial,Reclamação,Crítica,1,0.65,4.55,0.6,0,16.16,54.6
2024-09-01,2024,9,September,Q3,Presencial,Sugestão,Baixa,1,1.41,4.68,0.69,0,35.14,64.58
2024-09-01,2024,9,September,Q3,Presencial,Sugestão,Média,2,1.45,3.61,0.77,0,36.32,55.59
2024-09-01,2024,9,September,Q3,Presencial,Sugestão,Alta,1,0.94,4.48,0.78,0,23.52,69.89
2024-09-01,2024,9,September,Q3,Presencial,Sugestão,Crítica,1,0.53,4.8,0.69,0,13.28,66.24
2024-10-01,2024,10,October,Q4,Telefone,Técnico,Baixa,65,2.78,4.12,0.79,4,69.48,65.1
2024-10-01,2024,10,October,Q4,Telefone,Técnico,Média,51,3.52,3.37,0.73,4,87.99,49.2
2024-10-01,2024,10,October,Q4,Telefone,Técnico,Alta,26,1.48,4.04,0.64,2,37.08,51.71
2024-10-01,2024,10,October,Q4,Telefone,Técnico,Crítica,7,0.59,4.25,0.77,0,14.76,65.45
2024-10-01,2024,10,October,Q4,Telefone,Financeiro,Baixa,36,4.12,2.67,0.65,3,102.97,34.71
2024-10-01,2024,10,October,Q4,Telefone,Financeiro,Média,30,1.1,3.5,0.67,2,27.48,46.9
2024-10-01,2024,10,October,Q4,Telefone,Financeiro,Alta,13,0.66,4.18,0.6,1,16.45,50.16
2024-10-01,2024,10,October,Q4,Telefone,Financeiro,Crítica,3,0.98,3.64,0.63,0,24.4,45.86
2024-10-01,2024,10,October,Q4,Telefone,Informações,Baixa,42,4.85,4.24,0.76,3,121.34,64.45
2024-10-01,2024,10,October,Q4,Telefone,Informações,Média,36,3.53,3.83,0.69,3,88.29,52.85
2024-10-01,2024,10,October,Q4,Telefone,Informações,Alta,23,0.72,3.63,0.75,1,18.09,54.45
2024-10-01,2024,10,October,Q4,Telefone,Informações,Crítica,4,0.82,3.9,0.67,0,20.42,52.26
2024-10-01,2024,10,October,Q4,Telefone,Reclamação,Baixa,22,5.26,3.91,0.76,1,131.51,59.43
2024-10-01,2024,10,October,Q4,Telefone,Reclamação,Média,21,2.52,3.84,0.68,2,62.98,52.22
2024-10-01,2024,10,October,Q4,Telefone,Reclamação,Alta,14,2.23,4.05,0.64,1,55.78,51.84
2024-10-01,2024,10,October,Q4,Telefone,Reclamação,Crítica,3,1.25,4.14,0.74,0,31.37,61.27
2024-10-01,2024,10,October,Q4,Telefone,Sugestão,Baixa,8,3.2,4.03,0.72,0,79.96,58.03
2024-10-01,2024,10,October,Q4,Telefone,Sugestão,Média,6,3.33,4.07,0.61,0,83.23,49.65
2024-10-01,2024,10,October,Q4,Telefone,Sugestão,Alta,4,1.23,4.03,0.68,0,30.69,54.81
2024-10-01,2024,10,October,Q4,Telefone,Sugestão,Crítica,1,0.57,3.7,0.75,0,14.32,55.5
2024-10-01,2024,10,October,Q4,E-mail,Técnico,Baixa,75,30.6,3.66,0.42,13,764.96,30.74
2024-10-01,2024,10,October,Q4,E-mail,Técnico,Média,62,30.74,3.44,0.39,11,768.55,26.83
2024-10-01,2024,10,October,Q4,E-mail,Técnico,Alta,29,15.09,4.09,0.32,5,377.16,26.18
2024-10-01,2024,10,October,Q4,E-mail,Técnico,Crítica,10,7.59,3.84,0.3,2,189.7,23.04
2024-10-01,2024,10,October,Q4,E-mail,Financeiro,Baixa,39,34.83,3.47,0.32,8,870.67,22.21
2024-10-01,2024,10,October,Q4,E-mail,Financeiro,Média,31,30.29,3.68,0.39,5,757.15,28.7
2024-10-01,2024,10,October,Q4,E-mail,Financeiro,Alta,20,18.31,3.0,0.45,3,457.77,27.0
2024-10-01,2024,10,October,Q4,E-mail,Financeiro,Crítica,5,8.67,3.72,0.46,0,216.64,34.22
2024-10-01,2024,10,October,Q4,E-mail,Informações,Baixa,48,37.03,4.02,0.45,7,925.66,36.18
2024-10-01,2024,10,October,Q4,E-mail,Informações,Média,52,24.49,3.75,0.4,9,612.28,30.0
2024-10-01,2024,10,October,Q4,E-mail,Informações,Alta,23,16.45,3.72,0.33,4,411.17,24.55
2024-10-01,2024,10,October,Q4,E-mail,Informações,Crítica,6,12.03,3.18,0.41,1,300.66,26.08
2024-10-01,2024,10,October,Q4,E-mail,Reclamação,Baixa,28,42.25,3.64,0.37,5,1056.35,26.94
2024-10-01,2024,10,October,Q4,E-mail,Reclamação,Média,29,13.7,3.78,0.32,5,342.4,24.19
2024-10-01,2024,10,October,Q4,E-mail,Reclamação,Alta,14,16.4,3.32,0.39,2,409.94,25.9
2024-10-01,2024,10,October,Q4,E-mail,Reclamação,Crítica,3,7.91,3.87,0.46,0,197.73,35.6
2024-10-01,2024,10,October,Q4,E-mail,Sugestão,Baixa,9,53.32,3.7,0.48,1,1333.04,35.52
2024-10-01,2024,10,October,Q4,E-mail,Sugestão,Média,9,12.83,4.25,0.4,1,320.82,34.0
2024-10-01,2024,10,October,Q4,E-mail,Sugestão,Alta,5,23.47,3.33,0.39,0,586.69,25.97
2024-10-01,2024,10,October,Q4,E-mail,Sugestão,Crítica,1,18.23,2.55,0.5,0,455.64,25.5
2024-10-01,2024,10,October,Q4,Chat Online,Técnico,Baixa,39,3.38,4.36,0.64,4,84.45,55.81
